time,date,step,t_hours,price,p_charge_MW,p_discharge_MW,soc_MWh_start,soc_MWh_end,profit_EUR,soc_percent_start
2025-11-01 00:00:00,2025-11-01,0,0.0,24.79,0.0,5.0,5.0,3.6842105263157894,30.987499999999997,50.0
2025-11-01 00:15:00,2025-11-01,1,0.25,33.12,0.0,5.0,3.6842105263157894,2.3684210526315788,41.4,36.84210526315789
2025-11-01 00:30:00,2025-11-01,2,0.5,14.96,0.0,0.0,2.3684210526315788,2.3684210526315788,0.0,23.684210526315788
2025-11-01 00:45:00,2025-11-01,3,0.75,5.75,5.0,0.0,2.3684210526315788,3.5559210526315788,-7.1875,23.684210526315788
2025-11-01 01:00:00,2025-11-01,4,1.0,20.62,0.0,5.0,3.5559210526315788,2.240131578947368,25.775000000000002,35.55921052631579
2025-11-01 01:15:00,2025-11-01,5,1.25,15.58,0.0,3.025,2.240131578947368,1.4440789473684208,11.782375,22.40131578947368
2025-11-01 01:30:00,2025-11-01,6,1.5,16.47,0.0,5.0,1.4440789473684208,0.1282894736842104,20.5875,14.440789473684207
2025-11-01 01:45:00,2025-11-01,7,1.75,9.09,5.0,0.0,0.1282894736842104,1.3157894736842104,-11.3625,1.282894736842104
2025-11-01 02:00:00,2025-11-01,8,2.0,18.45,0.0,5.0,1.3157894736842104,-0.0,23.0625,13.157894736842104
2025-11-01 02:15:00,2025-11-01,9,2.25,11.75,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-01 02:30:00,2025-11-01,10,2.5,10.42,5.0,0.0,-0.0,1.1875,-13.025,-0.0
2025-11-01 02:45:00,2025-11-01,11,2.75,10.77,5.0,0.0,1.1875,2.375,-13.462499999999999,11.875
2025-11-01 03:00:00,2025-11-01,12,3.0,14.47,0.0,5.0,2.375,1.0592105263157896,18.087500000000002,23.75
2025-11-01 03:15:00,2025-11-01,13,3.25,12.07,0.0,0.0,1.0592105263157896,1.0592105263157896,0.0,10.592105263157896
2025-11-01 03:30:00,2025-11-01,14,3.5,10.58,5.0,0.0,1.0592105263157896,2.2467105263157894,-13.225,10.592105263157896
2025-11-01 03:45:00,2025-11-01,15,3.75,7.68,5.0,0.0,2.2467105263157894,3.4342105263157894,-9.6,22.467105263157894
2025-11-01 04:00:00,2025-11-01,16,4.0,12.68,0.0,2.1249999999999996,3.4342105263157894,2.875,6.736249999999998,34.3421052631579
2025-11-01 04:15:00,2025-11-01,17,4.25,6.65,5.0,0.0,2.875,4.0625,-8.3125,28.749999999999996
2025-11-01 04:30:00,2025-11-01,18,4.5,6.21,5.0,0.0,4.0625,5.25,-7.7625,40.625
2025-11-01 04:45:00,2025-11-01,19,4.75,10.25,5.0,0.0,5.25,6.4375,-12.8125,52.5
2025-11-01 05:00:00,2025-11-01,20,5.0,11.83,0.0,0.0,6.4375,6.4375,0.0,64.375
2025-11-01 05:15:00,2025-11-01,21,5.25,9.91,5.0,0.0,6.4375,7.625,-12.3875,64.375
2025-11-01 05:30:00,2025-11-01,22,5.5,10.43,5.0,0.0,7.625,8.8125,-13.0375,76.25
2025-11-01 05:45:00,2025-11-01,23,5.75,11.3,5.0,0.0,8.8125,10.0,-14.125,88.125
2025-11-01 06:00:00,2025-11-01,24,6.0,14.01,0.0,4.5125,10.0,8.8125,15.80503125,100.0
2025-11-01 06:15:00,2025-11-01,25,6.25,12.77,0.0,0.0,8.8125,8.8125,0.0,88.125
2025-11-01 06:30:00,2025-11-01,26,6.5,13.01,0.0,0.0,8.8125,8.8125,0.0,88.125
2025-11-01 06:45:00,2025-11-01,27,6.75,12.51,5.0,0.0,8.8125,10.0,-15.6375,88.125
2025-11-01 07:00:00,2025-11-01,28,7.0,14.92,0.0,4.5125,10.0,8.8125,16.831625,100.0
2025-11-01 07:15:00,2025-11-01,29,7.25,14.63,0.0,0.0,8.8125,8.8125,0.0,88.125
2025-11-01 07:30:00,2025-11-01,30,7.5,14.77,0.0,0.0,8.8125,8.8125,0.0,88.125
2025-11-01 07:45:00,2025-11-01,31,7.75,10.67,5.0,0.0,8.8125,10.0,-13.3375,88.125
2025-11-01 08:00:00,2025-11-01,32,8.0,16.22,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-01 08:15:00,2025-11-01,33,8.25,16.67,0.0,4.5125,10.0,8.8125,18.80584375,100.0
2025-11-01 08:30:00,2025-11-01,34,8.5,16.32,0.0,0.0,8.8125,8.8125,0.0,88.125
2025-11-01 08:45:00,2025-11-01,35,8.75,14.4,5.0,0.0,8.8125,10.0,-18.0,88.125
2025-11-01 09:00:00,2025-11-01,36,9.0,36.11,0.0,5.0,10.0,8.68421052631579,45.1375,100.0
2025-11-01 09:15:00,2025-11-01,37,9.25,25.29,0.0,5.0,8.68421052631579,7.368421052631579,31.612499999999997,86.8421052631579
2025-11-01 09:30:00,2025-11-01,38,9.5,20.1,0.0,5.0,7.368421052631579,6.052631578947368,25.125,73.68421052631578
2025-11-01 09:45:00,2025-11-01,39,9.75,13.48,5.0,0.0,6.052631578947368,7.240131578947368,-16.85,60.526315789473685
2025-11-01 10:00:00,2025-11-01,40,10.0,23.72,0.0,5.0,7.240131578947368,5.9243421052631575,29.65,72.40131578947368
2025-11-01 10:15:00,2025-11-01,41,10.25,18.08,0.0,5.0,5.9243421052631575,4.608552631578947,22.599999999999998,59.243421052631575
2025-11-01 10:30:00,2025-11-01,42,10.5,16.4,0.0,0.0,4.608552631578947,4.608552631578947,0.0,46.08552631578947
2025-11-01 10:45:00,2025-11-01,43,10.75,15.0,5.0,0.0,4.608552631578947,5.796052631578947,-18.75,46.08552631578947
2025-11-01 11:00:00,2025-11-01,44,11.0,15.0,5.0,0.0,5.796052631578947,6.983552631578947,-18.75,57.96052631578947
2025-11-01 11:15:00,2025-11-01,45,11.25,15.06,5.0,0.0,6.983552631578947,8.171052631578947,-18.825,69.83552631578947
2025-11-01 11:30:00,2025-11-01,46,11.5,15.0,5.0,0.0,8.171052631578947,9.358552631578947,-18.75,81.71052631578947
2025-11-01 11:45:00,2025-11-01,47,11.75,17.97,0.0,4.149999999999997,9.358552631578947,8.266447368421053,18.643874999999984,93.58552631578947
2025-11-01 12:00:00,2025-11-01,48,12.0,14.85,5.0,0.0,8.266447368421053,9.453947368421053,-18.5625,82.66447368421052
2025-11-01 12:15:00,2025-11-01,49,12.25,18.0,0.0,5.0,9.453947368421053,8.138157894736842,22.5,94.53947368421053
2025-11-01 12:30:00,2025-11-01,50,12.5,24.78,0.0,5.0,8.138157894736842,6.822368421052632,30.975,81.38157894736842
2025-11-01 12:45:00,2025-11-01,51,12.75,26.43,0.0,5.0,6.822368421052632,5.506578947368421,33.0375,68.22368421052632
2025-11-01 13:00:00,2025-11-01,52,13.0,20.25,0.0,5.0,5.506578947368421,4.190789473684211,25.3125,55.06578947368421
2025-11-01 13:15:00,2025-11-01,53,13.25,18.22,0.0,5.0,4.190789473684211,2.875,22.775,41.9078947368421
2025-11-01 13:30:00,2025-11-01,54,13.5,15.75,5.0,0.0,2.875,4.0625,-19.6875,28.749999999999996
2025-11-01 13:45:00,2025-11-01,55,13.75,16.09,5.0,0.0,4.0625,5.25,-20.1125,40.625
2025-11-01 14:00:00,2025-11-01,56,14.0,15.0,5.0,0.0,5.25,6.4375,-18.75,52.5
2025-11-01 14:15:00,2025-11-01,57,14.25,14.74,5.0,0.0,6.4375,7.625,-18.425,64.375
2025-11-01 14:30:00,2025-11-01,58,14.5,15.36,5.0,0.0,7.625,8.8125,-19.2,76.25
2025-11-01 14:45:00,2025-11-01,59,14.75,15.75,5.0,0.0,8.8125,10.0,-19.6875,88.125
2025-11-01 15:00:00,2025-11-01,60,15.0,16.39,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-01 15:15:00,2025-11-01,61,15.25,17.62,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-01 15:30:00,2025-11-01,62,15.5,20.1,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-01 15:45:00,2025-11-01,63,15.75,29.92,0.0,4.5125,10.0,8.8125,33.7535,100.0
2025-11-01 16:00:00,2025-11-01,64,16.0,16.9,5.0,0.0,8.8125,10.0,-21.125,88.125
2025-11-01 16:15:00,2025-11-01,65,16.25,36.0,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-01 16:30:00,2025-11-01,66,16.5,41.3,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-01 16:45:00,2025-11-01,67,16.75,50.68,0.0,4.5125,10.0,8.8125,57.173375,100.0
2025-11-01 17:00:00,2025-11-01,68,17.0,25.29,5.0,0.0,8.8125,10.0,-31.612499999999997,88.125
2025-11-01 17:15:00,2025-11-01,69,17.25,46.64,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-01 17:30:00,2025-11-01,70,17.5,71.92,0.0,0.0,10.0,10.0,0.0,100.0
2025-11-01 17:45:00,2025-11-01,71,17.75,76.56,0.0,5.0,10.0,8.68421052631579,95.7,100.0
2025-11-01 18:00:00,2025-11-01,72,18.0,78.75,0.0,5.0,8.68421052631579,7.368421052631579,98.4375,86.8421052631579
2025-11-01 18:15:00,2025-11-01,73,18.25,79.96,0.0,5.0,7.368421052631579,6.052631578947368,99.94999999999999,73.68421052631578
2025-11-01 18:30:00,2025-11-01,74,18.5,85.0,0.0,5.0,6.052631578947368,4.7368421052631575,106.25,60.526315789473685
2025-11-01 18:45:00,2025-11-01,75,18.75,85.88,0.0,5.0,4.7368421052631575,3.421052631578947,107.35,47.368421052631575
2025-11-01 19:00:00,2025-11-01,76,19.0,85.71,0.0,5.0,3.421052631578947,2.1052631578947363,107.13749999999999,34.210526315789465
2025-11-01 19:15:00,2025-11-01,77,19.25,87.59,0.0,5.0,2.1052631578947363,0.7894736842105259,109.48750000000001,21.052631578947363
2025-11-01 19:30:00,2025-11-01,78,19.5,74.48,0.0,2.9999999999999987,0.7894736842105259,-0.0,55.85999999999998,7.894736842105258
2025-11-01 19:45:00,2025-11-01,79,19.75,49.1,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-01 20:00:00,2025-11-01,80,20.0,45.5,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-01 20:15:00,2025-11-01,81,20.25,50.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-01 20:30:00,2025-11-01,82,20.5,26.7,5.0,0.0,-0.0,1.1875,-33.375,-0.0
2025-11-01 20:45:00,2025-11-01,83,20.75,21.17,5.0,0.0,1.1875,2.375,-26.462500000000002,11.875
2025-11-01 21:00:00,2025-11-01,84,21.0,29.27,5.0,0.0,2.375,3.5625,-36.5875,23.75
2025-11-01 21:15:00,2025-11-01,85,21.25,28.41,5.0,0.0,3.5625,4.75,-35.5125,35.625
2025-11-01 21:30:00,2025-11-01,86,21.5,22.25,5.0,0.0,4.75,5.9375,-27.8125,47.5
2025-11-01 21:45:00,2025-11-01,87,21.75,15.22,5.0,0.0,5.9375,7.125,-19.025000000000002,59.375
2025-11-01 22:00:00,2025-11-01,88,22.0,19.48,5.0,0.0,7.125,8.3125,-24.35,71.25
2025-11-01 22:15:00,2025-11-01,89,22.25,23.77,5.0,0.0,8.3125,9.5,-29.7125,83.125
2025-11-01 22:30:00,2025-11-01,90,22.5,68.56,0.0,5.0,9.5,8.18421052631579,85.7,95.0
2025-11-01 22:45:00,2025-11-01,91,22.75,62.23,0.0,5.0,8.18421052631579,6.868421052631579,77.7875,81.84210526315789
2025-11-01 23:00:00,2025-11-01,92,23.0,52.73,0.0,5.0,6.868421052631579,5.552631578947368,65.9125,68.6842105263158
2025-11-01 23:15:00,2025-11-01,93,23.25,35.28,3.2132963988919685,0.0,5.552631578947368,6.315789473684211,-28.341274238227165,55.52631578947368
2025-11-01 23:30:00,2025-11-01,94,23.5,57.02,0.0,5.0,6.315789473684211,5.0,71.275,63.1578947368421
2025-11-01 23:45:00,2025-11-01,95,23.75,36.94,0.0,0.0,5.0,5.0,0.0,50.0
2025-11-02 00:00:00,2025-11-02,0,0.0,24.71,0.0,5.0,5.0,3.6842105263157894,30.887500000000003,50.0
2025-11-02 00:15:00,2025-11-02,1,0.25,34.65,0.0,5.0,3.6842105263157894,2.3684210526315788,43.3125,36.84210526315789
2025-11-02 00:30:00,2025-11-02,2,0.5,12.85,5.0,0.0,2.3684210526315788,3.5559210526315788,-16.0625,23.684210526315788
2025-11-02 00:45:00,2025-11-02,3,0.75,0.0,5.0,0.0,3.5559210526315788,4.743421052631579,-0.0,35.55921052631579
2025-11-02 01:00:00,2025-11-02,4,1.0,29.74,0.0,5.0,4.743421052631579,3.427631578947368,37.175,47.43421052631579
2025-11-02 01:15:00,2025-11-02,5,1.25,13.86,5.0,0.0,3.427631578947368,4.615131578947368,-17.325,34.276315789473685
2025-11-02 01:30:00,2025-11-02,6,1.5,32.55,0.0,5.0,4.615131578947368,3.2993421052631575,40.6875,46.15131578947368
2025-11-02 01:45:00,2025-11-02,7,1.75,11.43,5.0,0.0,3.2993421052631575,4.4868421052631575,-14.2875,32.993421052631575
2025-11-02 02:00:00,2025-11-02,8,2.0,30.0,0.0,5.0,4.4868421052631575,3.171052631578947,37.5,44.868421052631575
2025-11-02 02:15:00,2025-11-02,9,2.25,13.59,5.0,0.0,3.171052631578947,4.358552631578947,-16.9875,31.710526315789465
2025-11-02 02:30:00,2025-11-02,10,2.5,22.96,0.0,5.0,4.358552631578947,3.0427631578947363,28.700000000000003,43.585526315789465
2025-11-02 02:45:00,2025-11-02,11,2.75,10.37,5.0,0.0,3.0427631578947363,4.230263157894736,-12.962499999999999,30.427631578947363
2025-11-02 03:00:00,2025-11-02,12,3.0,23.27,0.0,5.0,4.230263157894736,2.9144736842105257,29.0875,42.30263157894736
2025-11-02 03:15:00,2025-11-02,13,3.25,13.29,5.0,0.0,2.9144736842105257,4.101973684210526,-16.612499999999997,29.144736842105257
2025-11-02 03:30:00,2025-11-02,14,3.5,16.62,0.0,5.0,4.101973684210526,2.786184210526315,20.775000000000002,41.01973684210526
2025-11-02 03:45:00,2025-11-02,15,3.75,11.93,5.0,0.0,2.786184210526315,3.973684210526315,-14.9125,27.86184210526315
2025-11-02 04:00:00,2025-11-02,16,4.0,14.3,5.0,0.0,3.973684210526315,5.161184210526315,-17.875,39.73684210526315
2025-11-02 04:15:00,2025-11-02,17,4.25,12.08,5.0,0.0,5.161184210526315,6.348684210526315,-15.1,51.61184210526315
2025-11-02 04:30:00,2025-11-02,18,4.5,8.82,5.0,0.0,6.348684210526315,7.536184210526315,-11.025,63.48684210526315
2025-11-02 04:45:00,2025-11-02,19,4.75,15.55,0.0,0.0,7.536184210526315,7.536184210526315,0.0,75.36184210526315
2025-11-02 05:00:00,2025-11-02,20,5.0,20.58,0.0,5.0,7.536184210526315,6.220394736842104,25.724999999999998,75.36184210526315
2025-11-02 05:15:00,2025-11-02,21,5.25,15.26,0.0,0.0,6.220394736842104,6.220394736842104,0.0,62.20394736842104
2025-11-02 05:30:00,2025-11-02,22,5.5,11.87,5.0,0.0,6.220394736842104,7.407894736842104,-14.837499999999999,62.20394736842104
2025-11-02 05:45:00,2025-11-02,23,5.75,13.7,5.0,0.0,7.407894736842104,8.595394736842104,-17.125,74.07894736842104
2025-11-02 06:00:00,2025-11-02,24,6.0,22.08,0.0,5.0,8.595394736842104,7.279605263157894,27.599999999999998,85.95394736842104
2025-11-02 06:15:00,2025-11-02,25,6.25,16.87,0.0,5.0,7.279605263157894,5.963815789473683,21.087500000000002,72.79605263157893
2025-11-02 06:30:00,2025-11-02,26,6.5,19.53,0.0,5.0,5.963815789473683,4.648026315789473,24.4125,59.638157894736835
2025-11-02 06:45:00,2025-11-02,27,6.75,18.77,0.0,5.0,4.648026315789473,3.332236842105262,23.4625,46.480263157894726
2025-11-02 07:00:00,2025-11-02,28,7.0,20.83,0.0,5.0,3.332236842105262,2.0164473684210513,26.037499999999998,33.322368421052616
2025-11-02 07:15:00,2025-11-02,29,7.25,14.98,0.0,0.0,2.0164473684210513,2.0164473684210513,0.0,20.164473684210513
2025-11-02 07:30:00,2025-11-02,30,7.5,14.91,3.6703601108033275,0.0,2.0164473684210513,2.8881578947368416,-13.681267313019402,20.164473684210513
2025-11-02 07:45:00,2025-11-02,31,7.75,13.01,5.0,0.0,2.8881578947368416,4.075657894736842,-16.2625,28.881578947368414
2025-11-02 08:00:00,2025-11-02,32,8.0,38.1,0.0,5.0,4.075657894736842,2.759868421052631,47.625,40.75657894736842
2025-11-02 08:15:00,2025-11-02,33,8.25,26.45,0.0,5.0,2.759868421052631,1.4440789473684208,33.0625,27.598684210526308
2025-11-02 08:30:00,2025-11-02,34,8.5,16.79,0.0,5.0,1.4440789473684208,0.1282894736842104,20.987499999999997,14.440789473684207
2025-11-02 08:45:00,2025-11-02,35,8.75,14.0,5.0,0.0,0.1282894736842104,1.3157894736842104,-17.5,1.282894736842104
2025-11-02 09:00:00,2025-11-02,36,9.0,17.87,0.0,5.0,1.3157894736842104,-0.0,22.337500000000002,13.157894736842104
2025-11-02 09:15:00,2025-11-02,37,9.25,14.19,0.5401662049861491,0.0,-0.0,0.1282894736842104,-1.9162396121883638,-0.0
2025-11-02 09:30:00,2025-11-02,38,9.5,15.57,0.0,0.0,0.1282894736842104,0.1282894736842104,0.0,1.282894736842104
2025-11-02 09:45:00,2025-11-02,39,9.75,8.3,5.0,0.0,0.1282894736842104,1.3157894736842104,-10.375,1.282894736842104
2025-11-02 10:00:00,2025-11-02,40,10.0,23.78,0.0,5.0,1.3157894736842104,-0.0,29.725,13.157894736842104
2025-11-02 10:15:00,2025-11-02,41,10.25,15.3,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-02 10:30:00,2025-11-02,42,10.5,12.43,0.5401662049861491,0.0,-0.0,0.1282894736842104,-1.6785664819944583,-0.0
2025-11-02 10:45:00,2025-11-02,43,10.75,6.92,5.0,0.0,0.1282894736842104,1.3157894736842104,-8.65,1.282894736842104
2025-11-02 11:00:00,2025-11-02,44,11.0,15.41,0.0,5.0,1.3157894736842104,-0.0,19.2625,13.157894736842104
2025-11-02 11:15:00,2025-11-02,45,11.25,6.6,5.0,0.0,-0.0,1.1875,-8.25,-0.0
2025-11-02 11:30:00,2025-11-02,46,11.5,4.31,5.0,0.0,1.1875,2.375,-5.387499999999999,11.875
2025-11-02 11:45:00,2025-11-02,47,11.75,7.95,5.0,0.0,2.375,3.5625,-9.9375,23.75
2025-11-02 12:00:00,2025-11-02,48,12.0,9.69,5.0,0.0,3.5625,4.75,-12.112499999999999,35.625
2025-11-02 12:15:00,2025-11-02,49,12.25,10.54,0.0,0.0,4.75,4.75,0.0,47.5
2025-11-02 12:30:00,2025-11-02,50,12.5,22.55,0.0,5.0,4.75,3.4342105263157894,28.1875,47.5
2025-11-02 12:45:00,2025-11-02,51,12.75,11.57,0.0,4.687499999999998,3.4342105263157894,2.2006578947368425,13.558593749999995,34.3421052631579
2025-11-02 13:00:00,2025-11-02,52,13.0,19.62,0.0,5.0,2.2006578947368425,0.8848684210526319,24.525000000000002,22.006578947368425
2025-11-02 13:15:00,2025-11-02,53,13.25,10.0,5.0,0.0,0.8848684210526319,2.072368421052632,-12.5,8.848684210526319
2025-11-02 13:30:00,2025-11-02,54,13.5,7.09,5.0,0.0,2.072368421052632,3.259868421052632,-8.8625,20.72368421052632
2025-11-02 13:45:00,2025-11-02,55,13.75,4.78,5.0,0.0,3.259868421052632,4.447368421052632,-5.9750000000000005,32.598684210526315
2025-11-02 14:00:00,2025-11-02,56,14.0,6.46,5.0,0.0,4.447368421052632,5.634868421052632,-8.075,44.47368421052632
2025-11-02 14:15:00,2025-11-02,57,14.25,3.52,5.0,0.0,5.634868421052632,6.822368421052632,-4.4,56.34868421052632
2025-11-02 14:30:00,2025-11-02,58,14.5,8.13,5.0,0.0,6.822368421052632,8.009868421052632,-10.162500000000001,68.22368421052632
2025-11-02 14:45:00,2025-11-02,59,14.75,12.96,0.0,5.0,8.009868421052632,6.694078947368421,16.200000000000003,80.09868421052632
2025-11-02 15:00:00,2025-11-02,60,15.0,3.84,5.0,0.0,6.694078947368421,7.881578947368421,-4.8,66.94078947368422
2025-11-02 15:15:00,2025-11-02,61,15.25,8.99,5.0,0.0,7.881578947368421,9.069078947368421,-11.2375,78.81578947368422
2025-11-02 15:30:00,2025-11-02,62,15.5,11.97,0.0,5.0,9.069078947368421,7.753289473684211,14.9625,90.6907894736842
2025-11-02 15:45:00,2025-11-02,63,15.75,21.14,0.0,5.0,7.753289473684211,6.4375,26.425,77.53289473684211
2025-11-02 16:00:00,2025-11-02,64,16.0,5.59,5.0,0.0,6.4375,7.625,-6.9875,64.375
2025-11-02 16:15:00,2025-11-02,65,16.25,9.54,5.0,0.0,7.625,8.8125,-11.924999999999999,76.25
2025-11-02 16:30:00,2025-11-02,66,16.5,9.76,5.0,0.0,8.8125,10.0,-12.2,88.125
2025-11-02 16:45:00,2025-11-02,67,16.75,15.0,0.0,4.5125,10.0,8.8125,16.921875,100.0
2025-11-02 17:00:00,2025-11-02,68,17.0,10.38,5.0,0.0,8.8125,10.0,-12.975000000000001,88.125
2025-11-02 17:15:00,2025-11-02,69,17.25,20.24,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-02 17:30:00,2025-11-02,70,17.5,51.93,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-11-02 17:45:00,2025-11-02,71,17.75,71.92,0.0,5.0,10.0,8.68421052631579,89.9,100.0
2025-11-02 18:00:00,2025-11-02,72,18.0,72.4,0.0,5.0,8.68421052631579,7.368421052631579,90.5,86.8421052631579
2025-11-02 18:15:00,2025-11-02,73,18.25,80.0,0.0,5.0,7.368421052631579,6.052631578947368,100.0,73.68421052631578
2025-11-02 18:30:00,2025-11-02,74,18.5,70.21,0.0,5.0,6.052631578947368,4.7368421052631575,87.76249999999999,60.526315789473685
2025-11-02 18:45:00,2025-11-02,75,18.75,85.64,0.0,5.0,4.7368421052631575,3.421052631578947,107.05,47.368421052631575
2025-11-02 19:00:00,2025-11-02,76,19.0,81.02,0.0,5.0,3.421052631578947,2.1052631578947363,101.27499999999999,34.210526315789465
2025-11-02 19:15:00,2025-11-02,77,19.25,68.74,0.0,5.0,2.1052631578947363,0.7894736842105259,85.925,21.052631578947363
2025-11-02 19:30:00,2025-11-02,78,19.5,65.76,0.0,2.9999999999999987,0.7894736842105259,-0.0,49.31999999999998,7.894736842105258
2025-11-02 19:45:00,2025-11-02,79,19.75,52.77,0.5401662049861491,0.0,-0.0,0.1282894736842104,-7.126142659279772,-0.0
2025-11-02 20:00:00,2025-11-02,80,20.0,37.12,5.0,0.0,0.1282894736842104,1.3157894736842104,-46.4,1.282894736842104
2025-11-02 20:15:00,2025-11-02,81,20.25,81.39,0.0,5.0,1.3157894736842104,-0.0,101.7375,13.157894736842104
2025-11-02 20:30:00,2025-11-02,82,20.5,47.81,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-02 20:45:00,2025-11-02,83,20.75,25.65,5.0,0.0,-0.0,1.1875,-32.0625,-0.0
2025-11-02 21:00:00,2025-11-02,84,21.0,44.78,3.2132963988919685,0.0,1.1875,1.9506578947368425,-35.97285318559559,11.875
2025-11-02 21:15:00,2025-11-02,85,21.25,31.73,5.0,0.0,1.9506578947368425,3.1381578947368425,-39.6625,19.506578947368425
2025-11-02 21:30:00,2025-11-02,86,21.5,26.34,5.0,0.0,3.1381578947368425,4.3256578947368425,-32.925,31.38157894736843
2025-11-02 21:45:00,2025-11-02,87,21.75,33.62,5.0,0.0,4.3256578947368425,5.5131578947368425,-42.025,43.256578947368425
2025-11-02 22:00:00,2025-11-02,88,22.0,25.23,5.0,0.0,5.5131578947368425,6.7006578947368425,-31.5375,55.13157894736842
2025-11-02 22:15:00,2025-11-02,89,22.25,35.53,5.0,0.0,6.7006578947368425,7.8881578947368425,-44.4125,67.00657894736842
2025-11-02 22:30:00,2025-11-02,90,22.5,51.2,0.0,5.0,7.8881578947368425,6.572368421052632,64.0,78.88157894736842
2025-11-02 22:45:00,2025-11-02,91,22.75,49.94,0.0,5.0,6.572368421052632,5.256578947368421,62.425,65.72368421052633
2025-11-02 23:00:00,2025-11-02,92,23.0,59.44,0.0,5.0,5.256578947368421,3.9407894736842106,74.3,52.56578947368421
2025-11-02 23:15:00,2025-11-02,93,23.25,33.97,5.0,0.0,3.9407894736842106,5.128289473684211,-42.4625,39.40789473684211
2025-11-02 23:30:00,2025-11-02,94,23.5,56.23,0.0,5.0,5.128289473684211,3.8125,70.2875,51.28289473684211
2025-11-02 23:45:00,2025-11-02,95,23.75,26.54,5.0,0.0,3.8125,5.0,-33.175,38.125
2025-11-03 00:00:00,2025-11-03,0,0.0,69.32,0.0,5.0,5.0,3.6842105263157894,86.64999999999999,50.0
2025-11-03 00:15:00,2025-11-03,1,0.25,75.8,0.0,5.0,3.6842105263157894,2.3684210526315788,94.75,36.84210526315789
2025-11-03 00:30:00,2025-11-03,2,0.5,29.89,5.0,0.0,2.3684210526315788,3.5559210526315788,-37.3625,23.684210526315788
2025-11-03 00:45:00,2025-11-03,3,0.75,16.37,5.0,0.0,3.5559210526315788,4.743421052631579,-20.462500000000002,35.55921052631579
2025-11-03 01:00:00,2025-11-03,4,1.0,45.75,0.0,5.0,4.743421052631579,3.427631578947368,57.1875,47.43421052631579
2025-11-03 01:15:00,2025-11-03,5,1.25,33.99,0.0,2.5375000000000014,3.427631578947368,2.759868421052631,21.562406250000013,34.276315789473685
2025-11-03 01:30:00,2025-11-03,6,1.5,25.27,5.0,0.0,2.759868421052631,3.947368421052631,-31.5875,27.598684210526308
2025-11-03 01:45:00,2025-11-03,7,1.75,37.75,0.0,5.0,3.947368421052631,2.631578947368421,47.1875,39.47368421052631
2025-11-03 02:00:00,2025-11-03,8,2.0,52.53,0.0,5.0,2.631578947368421,1.3157894736842104,65.6625,26.31578947368421
2025-11-03 02:15:00,2025-11-03,9,2.25,39.14,0.0,5.0,1.3157894736842104,-0.0,48.925,13.157894736842104
2025-11-03 02:30:00,2025-11-03,10,2.5,28.59,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-03 02:45:00,2025-11-03,11,2.75,24.5,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-11-03 03:00:00,2025-11-03,12,3.0,23.0,5.0,0.0,-0.0,1.1875,-28.75,-0.0
2025-11-03 03:15:00,2025-11-03,13,3.25,21.92,5.0,0.0,1.1875,2.375,-27.400000000000002,11.875
2025-11-03 03:30:00,2025-11-03,14,3.5,20.86,5.0,0.0,2.375,3.5625,-26.075,23.75
2025-11-03 03:45:00,2025-11-03,15,3.75,22.11,5.0,0.0,3.5625,4.75,-27.6375,35.625
2025-11-03 04:00:00,2025-11-03,16,4.0,26.58,0.0,5.0,4.75,3.4342105263157894,33.224999999999994,47.5
2025-11-03 04:15:00,2025-11-03,17,4.25,13.41,5.0,0.0,3.4342105263157894,4.621710526315789,-16.7625,34.3421052631579
2025-11-03 04:30:00,2025-11-03,18,4.5,9.15,5.0,0.0,4.621710526315789,5.809210526315789,-11.4375,46.21710526315789
2025-11-03 04:45:00,2025-11-03,19,4.75,20.43,5.0,0.0,5.809210526315789,6.996710526315789,-25.5375,58.09210526315789
2025-11-03 05:00:00,2025-11-03,20,5.0,12.13,5.0,0.0,6.996710526315789,8.18421052631579,-15.162500000000001,69.96710526315789
2025-11-03 05:15:00,2025-11-03,21,5.25,22.7,5.0,0.0,8.18421052631579,9.37171052631579,-28.375,81.84210526315789
2025-11-03 05:30:00,2025-11-03,22,5.5,23.15,2.645429362880887,0.0,9.37171052631579,10.0,-15.310422437673134,93.71710526315789
2025-11-03 05:45:00,2025-11-03,23,5.75,33.71,0.0,5.0,10.0,8.68421052631579,42.1375,100.0
