time,date,step,t_hours,price,p_charge_MW,p_discharge_MW,soc_MWh_start,soc_MWh_end,profit_EUR,soc_percent_start
2025-12-23 06:00:00,2025-12-23,6,6.0,63.99,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-23 07:00:00,2025-12-23,7,7.0,74.09,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-23 08:00:00,2025-12-23,8,8.0,82.6,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-23 09:00:00,2025-12-23,9,9.0,92.55,0.0,5.0,10.0,4.736842105263158,462.75,100.0
2025-12-23 10:00:00,2025-12-23,10,10.0,90.02,0.0,4.500000000000001,4.736842105263158,-0.0,405.0900000000001,47.36842105263158
2025-12-23 11:00:00,2025-12-23,11,11.0,87.41,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-23 12:00:00,2025-12-23,12,12.0,87.46,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-23 13:00:00,2025-12-23,13,13.0,83.01,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-23 14:00:00,2025-12-23,14,14.0,78.07,5.0,0.0,-0.0,4.75,-390.34999999999997,-0.0
2025-12-23 15:00:00,2025-12-23,15,15.0,80.19,0.0,0.0,4.75,4.75,0.0,47.5
2025-12-23 16:00:00,2025-12-23,16,16.0,80.06,0.0,0.0,4.75,4.75,0.0,47.5
2025-12-23 17:00:00,2025-12-23,17,17.0,80.0,0.5401662049861491,0.0,4.75,5.263157894736842,-43.21329639889193,47.5
2025-12-23 18:00:00,2025-12-23,18,18.0,87.42,0.0,0.0,5.263157894736842,5.263157894736842,0.0,52.63157894736842
2025-12-23 19:00:00,2025-12-23,19,19.0,87.1,0.0,0.0,5.263157894736842,5.263157894736842,0.0,52.63157894736842
2025-12-23 20:00:00,2025-12-23,20,20.0,89.36,0.0,5.0,5.263157894736842,-0.0,446.8,52.63157894736842
2025-12-23 21:00:00,2025-12-23,21,21.0,79.39,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-23 22:00:00,2025-12-23,22,22.0,79.1,0.26315789473684237,0.0,-0.0,0.2500000000000002,-20.81578947368423,-0.0
2025-12-23 23:00:00,2025-12-23,23,23.0,73.4,5.0,0.0,0.2500000000000002,5.0,-367.0,2.500000000000002
2025-12-24 00:00:00,2025-12-24,0,0.0,68.06,0.0,4.75,5.0,-0.0,323.285,50.0
2025-12-24 01:00:00,2025-12-24,1,1.0,57.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-24 02:00:00,2025-12-24,2,2.0,40.35,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-24 03:00:00,2025-12-24,3,3.0,24.85,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-24 04:00:00,2025-12-24,4,4.0,23.08,0.5263157894736842,0.0,-0.0,0.5,-12.14736842105263,-0.0
2025-12-24 05:00:00,2025-12-24,5,5.0,13.33,5.0,0.0,0.5,5.25,-66.65,5.0
2025-12-24 06:00:00,2025-12-24,6,6.0,23.01,5.0,0.0,5.25,10.0,-115.05000000000001,52.5
2025-12-24 07:00:00,2025-12-24,7,7.0,24.5,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-24 08:00:00,2025-12-24,8,8.0,57.7,0.0,4.500000000000001,10.0,5.263157894736842,259.6500000000001,100.0
2025-12-24 09:00:00,2025-12-24,9,9.0,60.59,0.0,5.0,5.263157894736842,-0.0,302.95000000000005,52.63157894736842
2025-12-24 10:00:00,2025-12-24,10,10.0,57.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-24 11:00:00,2025-12-24,11,11.0,30.77,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-24 12:00:00,2025-12-24,12,12.0,18.4,0.5263157894736842,0.0,-0.0,0.5,-9.684210526315788,-0.0
2025-12-24 13:00:00,2025-12-24,13,13.0,16.79,5.0,0.0,0.5,5.25,-83.94999999999999,5.0
2025-12-24 14:00:00,2025-12-24,14,14.0,16.68,5.0,0.0,5.25,10.0,-83.4,52.5
2025-12-24 15:00:00,2025-12-24,15,15.0,20.3,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-24 16:00:00,2025-12-24,16,16.0,26.43,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-24 17:00:00,2025-12-24,17,17.0,35.1,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-24 18:00:00,2025-12-24,18,18.0,69.94,0.0,5.0,10.0,4.736842105263158,349.7,100.0
2025-12-24 19:00:00,2025-12-24,19,19.0,61.8,0.0,0.0,4.736842105263158,4.736842105263158,0.0,47.36842105263158
2025-12-24 20:00:00,2025-12-24,20,20.0,67.92,0.0,4.500000000000001,4.736842105263158,-0.0,305.64000000000004,47.36842105263158
2025-12-24 21:00:00,2025-12-24,21,21.0,51.87,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-24 22:00:00,2025-12-24,22,22.0,45.01,0.26315789473684237,0.0,-0.0,0.2500000000000002,-11.844736842105274,-0.0
2025-12-24 23:00:00,2025-12-24,23,23.0,40.0,5.0,0.0,0.2500000000000002,5.0,-200.0,2.500000000000002
2025-12-25 00:00:00,2025-12-25,0,0.0,35.0,0.0,4.75,5.0,-0.0,166.25,50.0
2025-12-25 01:00:00,2025-12-25,1,1.0,34.1,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-25 02:00:00,2025-12-25,2,2.0,30.84,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-25 03:00:00,2025-12-25,3,3.0,16.79,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-25 04:00:00,2025-12-25,4,4.0,13.06,5.0,0.0,-0.0,4.75,-65.3,-0.0
2025-12-25 05:00:00,2025-12-25,5,5.0,13.66,5.0,0.0,4.75,9.5,-68.3,47.5
2025-12-25 06:00:00,2025-12-25,6,6.0,15.39,0.5263157894736842,0.0,9.5,10.0,-8.1,95.0
2025-12-25 07:00:00,2025-12-25,7,7.0,35.0,0.0,4.5125,10.0,5.25,157.9375,100.0
2025-12-25 08:00:00,2025-12-25,8,8.0,27.18,5.0,0.0,5.25,10.0,-135.9,52.5
2025-12-25 09:00:00,2025-12-25,9,9.0,43.88,0.0,5.0,10.0,4.736842105263158,219.4,100.0
2025-12-25 10:00:00,2025-12-25,10,10.0,35.2,0.0,4.500000000000001,4.736842105263158,-0.0,158.40000000000003,47.36842105263158
2025-12-25 11:00:00,2025-12-25,11,11.0,27.0,5.0,0.0,-0.0,4.75,-135.0,-0.0
2025-12-25 12:00:00,2025-12-25,12,12.0,26.77,5.0,0.0,4.75,9.5,-133.85,47.5
2025-12-25 13:00:00,2025-12-25,13,13.0,30.88,0.0,4.0375000000000005,9.5,5.25,124.67800000000001,95.0
2025-12-25 14:00:00,2025-12-25,14,14.0,17.46,5.0,0.0,5.25,10.0,-87.30000000000001,52.5
2025-12-25 15:00:00,2025-12-25,15,15.0,30.0,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-25 16:00:00,2025-12-25,16,16.0,47.0,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-25 17:00:00,2025-12-25,17,17.0,76.0,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-25 18:00:00,2025-12-25,18,18.0,93.53,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-25 19:00:00,2025-12-25,19,19.0,91.6,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-25 20:00:00,2025-12-25,20,20.0,95.65,0.0,4.75,10.0,5.0,454.33750000000003,100.0
2025-12-25 21:00:00,2025-12-25,21,21.0,88.6,0.0,0.0,5.0,5.0,0.0,50.0
2025-12-25 22:00:00,2025-12-25,22,22.0,86.43,0.0,0.0,5.0,5.0,0.0,50.0
2025-12-25 23:00:00,2025-12-25,23,23.0,92.53,0.0,0.0,5.0,5.0,0.0,50.0
2025-12-26 00:00:00,2025-12-26,0,0.0,106.45,0.0,4.75,5.0,-0.0,505.6375,50.0
2025-12-26 01:00:00,2025-12-26,1,1.0,95.66,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-26 02:00:00,2025-12-26,2,2.0,90.74,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-26 03:00:00,2025-12-26,3,3.0,85.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-26 04:00:00,2025-12-26,4,4.0,75.1,5.0,0.0,-0.0,4.75,-375.5,-0.0
2025-12-26 05:00:00,2025-12-26,5,5.0,69.91,5.0,0.0,4.75,9.5,-349.54999999999995,47.5
2025-12-26 06:00:00,2025-12-26,6,6.0,75.37,0.5263157894736842,0.0,9.5,10.0,-39.66842105263158,95.0
2025-12-26 07:00:00,2025-12-26,7,7.0,86.82,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-26 08:00:00,2025-12-26,8,8.0,91.22,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-26 09:00:00,2025-12-26,9,9.0,99.73,0.0,5.0,10.0,4.736842105263158,498.65000000000003,100.0
2025-12-26 10:00:00,2025-12-26,10,10.0,96.0,0.0,4.500000000000001,4.736842105263158,-0.0,432.0000000000001,47.36842105263158
2025-12-26 11:00:00,2025-12-26,11,11.0,89.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-26 12:00:00,2025-12-26,12,12.0,83.11,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-26 13:00:00,2025-12-26,13,13.0,80.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-26 14:00:00,2025-12-26,14,14.0,75.0,5.0,0.0,-0.0,4.75,-375.0,-0.0
2025-12-26 15:00:00,2025-12-26,15,15.0,73.88,5.0,0.0,4.75,9.5,-369.4,47.5
2025-12-26 16:00:00,2025-12-26,16,16.0,78.95,0.5263157894736842,0.0,9.5,10.0,-41.55263157894737,95.0
2025-12-26 17:00:00,2025-12-26,17,17.0,85.0,-0.0,0.0,10.0,10.0,0.0,100.0
2025-12-26 18:00:00,2025-12-26,18,18.0,92.82,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-26 19:00:00,2025-12-26,19,19.0,97.46,0.0,4.262500000000001,10.0,5.513157894736842,415.42325000000005,100.0
2025-12-26 20:00:00,2025-12-26,20,20.0,98.02,0.0,5.0,5.513157894736842,0.25,490.09999999999997,55.13157894736842
2025-12-26 21:00:00,2025-12-26,21,21.0,90.0,0.0,0.0,0.25,0.25,0.0,2.5
2025-12-26 22:00:00,2025-12-26,22,22.0,79.24,5.0,0.0,0.25,5.0,-396.2,2.5
2025-12-26 23:00:00,2025-12-26,23,23.0,94.36,0.0,0.0,5.0,5.0,0.0,50.0
2025-12-27 00:00:00,2025-12-27,0,0.0,101.54,0.0,4.75,5.0,-0.0,482.31500000000005,50.0
2025-12-27 01:00:00,2025-12-27,1,1.0,92.02,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-27 02:00:00,2025-12-27,2,2.0,88.61,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-27 03:00:00,2025-12-27,3,3.0,74.84,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-27 04:00:00,2025-12-27,4,4.0,70.02,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-27 05:00:00,2025-12-27,5,5.0,69.14,5.0,0.0,-0.0,4.75,-345.7,-0.0
2025-12-27 06:00:00,2025-12-27,6,6.0,69.01,5.0,0.0,4.75,9.5,-345.05,47.5
2025-12-27 07:00:00,2025-12-27,7,7.0,70.0,0.5263157894736842,0.0,9.5,10.0,-36.84210526315789,95.0
2025-12-27 08:00:00,2025-12-27,8,8.0,84.3,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-27 09:00:00,2025-12-27,9,9.0,97.41,0.0,5.0,10.0,4.736842105263158,487.04999999999995,100.0
2025-12-27 10:00:00,2025-12-27,10,10.0,92.9,0.0,4.500000000000001,4.736842105263158,-0.0,418.0500000000001,47.36842105263158
2025-12-27 11:00:00,2025-12-27,11,11.0,73.06,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-27 12:00:00,2025-12-27,12,12.0,68.62,5.0,0.0,-0.0,4.75,-343.1,-0.0
2025-12-27 13:00:00,2025-12-27,13,13.0,69.01,0.5263157894736842,0.0,4.75,5.25,-36.32105263157895,47.5
2025-12-27 14:00:00,2025-12-27,14,14.0,68.88,5.0,0.0,5.25,10.0,-344.4,52.5
2025-12-27 15:00:00,2025-12-27,15,15.0,69.35,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-27 16:00:00,2025-12-27,16,16.0,73.91,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-27 17:00:00,2025-12-27,17,17.0,87.11,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-27 18:00:00,2025-12-27,18,18.0,92.78,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-27 19:00:00,2025-12-27,19,19.0,95.0,0.0,5.0,10.0,4.736842105263158,475.0,100.0
2025-12-27 20:00:00,2025-12-27,20,20.0,91.96,0.0,0.0,4.736842105263158,4.736842105263158,0.0,47.36842105263158
2025-12-27 21:00:00,2025-12-27,21,21.0,88.04,0.0,0.0,4.736842105263158,4.736842105263158,0.0,47.36842105263158
2025-12-27 22:00:00,2025-12-27,22,22.0,85.0,0.27700831024930694,0.0,4.736842105263158,5.0,-23.54570637119109,47.36842105263158
2025-12-27 23:00:00,2025-12-27,23,23.0,86.46,0.0,0.0,5.0,5.0,0.0,50.0
2025-12-28 00:00:00,2025-12-28,0,0.0,93.88,0.0,4.75,5.0,-0.0,445.92999999999995,50.0
2025-12-28 01:00:00,2025-12-28,1,1.0,91.22,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-28 02:00:00,2025-12-28,2,2.0,86.04,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-28 03:00:00,2025-12-28,3,3.0,76.81,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-28 04:00:00,2025-12-28,4,4.0,73.83,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-28 05:00:00,2025-12-28,5,5.0,73.18,0.5263157894736842,0.0,-0.0,0.5,-38.515789473684215,-0.0
2025-12-28 06:00:00,2025-12-28,6,6.0,69.94,5.0,0.0,0.5,5.25,-349.7,5.0
2025-12-28 07:00:00,2025-12-28,7,7.0,69.14,5.0,0.0,5.25,10.0,-345.7,52.5
2025-12-28 08:00:00,2025-12-28,8,8.0,74.7,-0.0,0.0,10.0,10.0,0.0,100.0
2025-12-28 09:00:00,2025-12-28,9,9.0,92.83,0.0,5.0,10.0,4.736842105263158,464.15,100.0
2025-12-28 10:00:00,2025-12-28,10,10.0,89.7,0.0,4.500000000000001,4.736842105263158,-0.0,403.6500000000001,47.36842105263158
2025-12-28 11:00:00,2025-12-28,11,11.0,70.65,5.0,0.0,-0.0,4.75,-353.25,-0.0
2025-12-28 12:00:00,2025-12-28,12,12.0,80.42,0.0,0.0,4.75,4.75,0.0,47.5
2025-12-28 13:00:00,2025-12-28,13,13.0,76.6,0.5263157894736842,0.0,4.75,5.25,-40.315789473684205,47.5
2025-12-28 14:00:00,2025-12-28,14,14.0,74.67,5.0,0.0,5.25,10.0,-373.35,52.5
2025-12-28 15:00:00,2025-12-28,15,15.0,78.74,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-28 16:00:00,2025-12-28,16,16.0,81.69,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-28 17:00:00,2025-12-28,17,17.0,95.93,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-28 18:00:00,2025-12-28,18,18.0,98.46,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-28 19:00:00,2025-12-28,19,19.0,103.68,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-28 20:00:00,2025-12-28,20,20.0,108.44,0.0,5.0,10.0,4.736842105263158,542.2,100.0
2025-12-28 21:00:00,2025-12-28,21,21.0,101.08,0.0,0.0,4.736842105263158,4.736842105263158,0.0,47.36842105263158
2025-12-28 22:00:00,2025-12-28,22,22.0,100.01,0.0,0.0,4.736842105263158,4.736842105263158,0.0,47.36842105263158
2025-12-28 23:00:00,2025-12-28,23,23.0,97.74,0.27700831024930694,0.0,4.736842105263158,5.0,-27.07479224376726,47.36842105263158
2025-12-29 00:00:00,2025-12-29,0,0.0,103.06,0.0,4.75,5.0,-0.0,489.535,50.0
2025-12-29 01:00:00,2025-12-29,1,1.0,93.07,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-29 02:00:00,2025-12-29,2,2.0,89.89,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-29 03:00:00,2025-12-29,3,3.0,84.38,5.0,0.0,-0.0,4.75,-421.9,-0.0
2025-12-29 04:00:00,2025-12-29,4,4.0,81.1,5.0,0.0,4.75,9.5,-405.5,47.5
2025-12-29 05:00:00,2025-12-29,5,5.0,84.67,0.5263157894736842,0.0,9.5,10.0,-44.56315789473684,95.0
2025-12-29 06:00:00,2025-12-29,6,6.0,87.64,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-29 07:00:00,2025-12-29,7,7.0,96.63,-0.0,0.0,10.0,10.0,0.0,100.0
2025-12-29 08:00:00,2025-12-29,8,8.0,119.18,0.0,4.500000000000001,10.0,5.263157894736842,536.3100000000002,100.0
2025-12-29 09:00:00,2025-12-29,9,9.0,120.05,0.0,5.0,5.263157894736842,-0.0,600.25,52.63157894736842
2025-12-29 10:00:00,2025-12-29,10,10.0,109.47,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-12-29 11:00:00,2025-12-29,11,11.0,98.5,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-29 12:00:00,2025-12-29,12,12.0,91.92,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-29 13:00:00,2025-12-29,13,13.0,90.0,5.0,0.0,-0.0,4.75,-450.0,-0.0
2025-12-29 14:00:00,2025-12-29,14,14.0,90.38,5.0,0.0,4.75,9.5,-451.9,47.5
2025-12-29 15:00:00,2025-12-29,15,15.0,91.29,0.5263157894736842,0.0,9.5,10.0,-48.04736842105263,95.0
2025-12-29 16:00:00,2025-12-29,16,16.0,96.73,-0.0,0.0,10.0,10.0,0.0,100.0
2025-12-29 17:00:00,2025-12-29,17,17.0,98.87,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-29 18:00:00,2025-12-29,18,18.0,110.25,0.0,5.0,10.0,4.736842105263158,551.25,100.0
2025-12-29 19:00:00,2025-12-29,19,19.0,108.6,0.0,4.500000000000001,4.736842105263158,-0.0,488.70000000000005,47.36842105263158
2025-12-29 20:00:00,2025-12-29,20,20.0,102.14,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-29 21:00:00,2025-12-29,21,21.0,91.69,0.26315789473684237,0.0,-0.0,0.2500000000000002,-24.128947368421077,-0.0
2025-12-29 22:00:00,2025-12-29,22,22.0,93.05,0.0,0.0,0.2500000000000002,0.2500000000000002,0.0,2.500000000000002
2025-12-29 23:00:00,2025-12-29,23,23.0,90.55,5.0,0.0,0.2500000000000002,5.0,-452.75,2.500000000000002
2025-12-30 00:00:00,2025-12-30,0,0.0,87.16,0.0,4.75,5.0,-0.0,414.01,50.0
2025-12-30 01:00:00,2025-12-30,1,1.0,77.38,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-30 02:00:00,2025-12-30,2,2.0,75.19,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-30 03:00:00,2025-12-30,3,3.0,71.8,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-30 04:00:00,2025-12-30,4,4.0,70.31,5.0,0.0,-0.0,4.75,-351.55,-0.0
2025-12-30 05:00:00,2025-12-30,5,5.0,70.85,0.5263157894736842,0.0,4.75,5.25,-37.28947368421052,47.5
2025-12-30 06:00:00,2025-12-30,6,6.0,69.14,5.0,0.0,5.25,10.0,-345.7,52.5
2025-12-30 07:00:00,2025-12-30,7,7.0,81.11,-0.0,0.0,10.0,10.0,0.0,100.0
2025-12-30 08:00:00,2025-12-30,8,8.0,93.18,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-30 09:00:00,2025-12-30,9,9.0,104.6,0.0,5.0,10.0,4.736842105263158,523.0,100.0
2025-12-30 10:00:00,2025-12-30,10,10.0,96.73,0.0,4.500000000000001,4.736842105263158,-0.0,435.2850000000001,47.36842105263158
2025-12-30 11:00:00,2025-12-30,11,11.0,81.4,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-30 12:00:00,2025-12-30,12,12.0,78.97,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-12-30 13:00:00,2025-12-30,13,13.0,72.83,0.5263157894736842,0.0,-0.0,0.5,-38.33157894736842,-0.0
2025-12-30 14:00:00,2025-12-30,14,14.0,70.08,5.0,0.0,0.5,5.25,-350.4,5.0
2025-12-30 15:00:00,2025-12-30,15,15.0,66.73,5.0,0.0,5.25,10.0,-333.65000000000003,52.5
2025-12-30 16:00:00,2025-12-30,16,16.0,80.4,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-30 17:00:00,2025-12-30,17,17.0,89.83,0.0,-0.0,10.0,10.0,-0.0,100.0
2025-12-30 18:00:00,2025-12-30,18,18.0,102.2,0.0,0.0,10.0,10.0,0.0,100.0
2025-12-30 19:00:00,2025-12-30,19,19.0,106.83,0.0,5.0,10.0,4.736842105263158,534.15,100.0
2025-12-30 20:00:00,2025-12-30,20,20.0,103.17,0.0,0.0,4.736842105263158,4.736842105263158,0.0,47.36842105263158
2025-12-30 21:00:00,2025-12-30,21,21.0,95.14,0.0,0.0,4.736842105263158,4.736842105263158,0.0,47.36842105263158
2025-12-30 22:00:00,2025-12-30,22,22.0,101.22,0.0,0.0,4.736842105263158,4.736842105263158,0.0,47.36842105263158
2025-12-30 23:00:00,2025-12-30,23,23.0,94.86,0.27700831024930694,0.0,4.736842105263158,5.0,-26.277008310249258,47.36842105263158
